,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,22,17,31,40,29,3,17,28,22,39,52,20,48,41,24,22,44,50,76,39,14,12,32,60,44,28,23,35,11,36,36,44,42,8,33,11,35,27,9,25,13,24,18,1,6,31,43,24,12,17,19,15,18,20,30,52,57,63,77,59,48,87,100,100,72,100,96,100,53,100,48,88,69,100,100,100,100,92,100,74,100,100,100,100,100,89,55,45,81,49,72,100,91,74,94,73,80,88,56,43,51,18,20,20,22,18,10,6,14,32,45,60,88,92,93,100,100,100,100,100,100,100,100,100,47,42,31,57,43,24,14,11,11,11,11,11,11,11,11,11,10,7,7,7,7,7,6,6,4,4,5,6,6,11,20,20
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,30,44,37,16,14,21,43,47,52,43,21,33,6,47,42,33,42,56,62,30,13,16,27,57,45,33,34,47,42,13,46,23,81,68,18,24,13,33,19,28,38,18,18,3,21,21,15,29,16,23,21,16,14,15,15,25,47,54,60,73,56,31,41,77,99,86,100,99,82,100,75,100,100,100,100,100,100,100,97,75,100,100,100,100,100,100,100,100,87,67,87,65,61,63,64,74,68,82,64,40,30,9,26,20,24,18,7,8,13,31,43,53,77,71,76,93,100,91,100,100,100,100,100,100,94,26,39,26,56,46,31,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,24,10,5
32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,15,23,46,46,19,21,21,29,24,37,42,25,33,12,45,23,30,19,41,66,27,15,3,44,57,41,60,78,56,24,37,46,36,76,51,11,14,31,27,8,28,27,13,9,10,20,11,22,14,25,20,11,11,15,15,11,29,41,42,45,68,49,32,45,80,73,80,55,55,100,100,100,100,100,100,100,100,100,92,96,100,100,100,100,100,100,100,100,74,66,77,57,59,50,52,57,59,71,54,38,23,14,29,26,17,27,23,10,7,20,45,57,75,84,76,89,100,100,100,100,100,100,100,100,99,60,7,39,15,33,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,7,-1,-1,-1
33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,7,23,62,65,29,16,4,10,4,30,34,23,31,10,14,21,28,52,33,65,36,14,31,36,48,56,100,100,48,30,21,26,35,53,30,28,35,29,16,4,14,4,3,2,12,9,10,20,35,31,11,11,11,15,11,17,21,23,19,38,62,31,52,60,60,24,65,100,77,52,90,100,100,100,100,100,100,85,78,100,100,100,100,100,100,100,86,90,85,83,57,52,47,52,50,40,51,46,29,22,10,35,29,23,20,35,29,14,14,31,56,77,84,94,81,97,100,100,100,100,100,100,100,100,59,36,13,43,22,13,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,37,-1,-1,-1
34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,4,6,6,42,79,47,29,5,3,17,17,35,34,23,30,26,20,5,41,46,38,46,29,15,35,48,44,100,100,86,30,11,5,20,7,46,55,46,43,21,11,12,5,5,3,11,7,7,22,36,38,19,14,7,14,13,16,17,9,10,15,34,55,26,49,32,38,48,100,100,100,67,100,100,100,100,100,100,81,69,100,96,100,100,100,100,100,100,96,86,85,66,43,44,38,34,38,40,31,23,17,7,28,37,29,23,26,38,26,16,27,46,74,82,93,100,96,100,100,100,100,100,100,100,100,78,39,24,22,34,28,25,26,26,24,25,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,30,34,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,13,21,18,29,64,100,100,51,12,25,13,22,26,16,18,19,15,8,16,26,13,32,37,38,51,83,60,66,86,68,30,38,19,44,95,81,24,21,40,55,31,22,17,18,21,17,14,8,17,28,27,19,12,10,18,20,14,11,11,5,12,15,34,48,10,1,7,36,71,43,69,70,89,100,100,90,71,81,61,71,71,65,45,76,100,92,100,100,84,84,83,71,60,50,63,60,16,26,27,15,14,7,19,33,43,34,20,26,24,16,20,53,78,98,100,100,100,100,100,100,100,100,100,93,100,86,45,21,6,16,11,9,11,12,10,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,11,-1,-1,-1
36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,18,28,37,45,59,100,100,100,70,37,17,16,9,9,14,10,10,9,12,7,15,23,53,73,18,84,90,47,55,34,31,32,40,51,100,100,100,58,34,53,66,42,28,27,31,35,21,14,20,25,20,10,8,10,21,24,20,16,8,8,10,15,18,29,37,32,28,45,94,100,100,89,81,100,62,27,14,38,41,31,61,51,33,46,52,61,73,66,62,73,82,72,67,68,83,86,52,23,15,13,11,10,20,23,39,49,32,17,13,14,16,43,82,99,100,100,100,100,100,100,100,100,100,99,46,46,51,23,3,3,0,1,1,3,3,5,7,5,4,4,4,4,4,4,4,4,4,3,3,3,3,2,0,-1,-1,-1
37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,19,25,15,31,74,93,100,50,13,21,17,17,16,13,13,16,32,19,6,5,26,24,51,69,12,71,48,49,38,22,22,28,19,27,77,86,20,41,75,34,75,42,30,31,30,30,14,16,21,21,18,10,13,26,14,17,4,9,6,6,8,15,12,30,51,36,30,56,98,100,68,79,80,54,11,13,10,30,45,36,27,14,24,45,47,53,75,67,62,82,57,56,48,52,66,33,15,7,5,7,8,11,13,18,34,40,22,25,22,23,45,84,87,100,100,100,100,100,100,100,100,100,100,60,35,45,28,6,2,0,1,1,1,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,15,14,-1,-1,-1
38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,10,14,14,6,46,69,27,12,25,10,9,16,26,22,12,15,40,48,32,11,21,25,20,49,70,26,22,7,20,11,26,65,67,49,25,26,36,10,86,100,39,70,43,36,29,26,25,11,18,16,19,19,23,33,21,33,22,5,3,6,19,16,9,13,47,59,42,47,66,75,68,57,36,18,27,39,19,10,24,16,4,22,30,33,35,60,95,100,89,87,71,54,49,42,44,26,3,5,2,3,2,0,3,7,13,24,28,22,34,31,57,91,93,100,100,100,100,100,100,100,100,100,100,88,51,36,22,7,1,0,1,1,1,1,4,3,2,3,3,3,3,3,3,3,3,3,3,3,4,7,18,37,-1,-1,-1
39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,3,4,7,17,9,15,4,41,45,30,23,19,5,3,13,33,26,15,28,43,36,16,16,16,13,13,46,52,31,14,13,13,28,20,62,55,28,23,40,64,22,100,87,62,45,34,35,23,16,22,7,12,15,18,14,20,30,23,26,9,1,1,11,21,16,15,23,51,50,40,58,56,52,61,30,3,38,46,38,17,26,18,7,13,34,47,39,36,81,89,77,77,62,52,42,40,32,27,11,5,5,7,13,7,4,5,8,13,23,18,27,16,43,92,100,100,92,88,100,100,100,100,100,100,100,94,60,38,18,5,4,3,2,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,9,15,23,6,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,6,3,5,8,5,11,5,3,15,17,10,4,9,4,2,1,19,42,36,16,25,17,27,21,11,16,12,17,28,33,21,15,22,51,73,27,37,22,0,18,49,81,10,31,58,46,24,27,22,11,21,21,5,9,15,27,28,14,16,23,7,3,2,4,10,13,11,12,23,35,34,35,51,39,62,61,38,54,64,51,34,49,60,43,15,33,48,57,43,47,71,47,48,37,27,23,19,18,15,8,4,13,21,30,31,13,6,3,8,14,9,22,22,24,65,100,100,100,100,57,68,100,100,100,100,98,80,66,49,28,12,11,10,9,9,9,13,16,13,13,13,12,12,12,12,12,12,12,15,17,18,30,52,35,64,-1,-1,-1
41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,8,9,3,5,8,11,9,4,5,1,4,3,1,2,26,47,28,17,12,36,40,26,16,17,17,13,20,29,26,23,24,76,89,40,27,9,21,29,58,82,71,61,51,31,26,20,17,19,25,23,7,14,26,43,36,27,21,8,4,4,4,5,5,10,11,13,14,26,29,30,38,44,58,67,78,85,69,46,56,74,79,54,31,51,62,65,65,54,43,32,27,20,14,12,9,7,2,2,13,30,20,44,31,11,4,3,9,12,21,30,41,48,76,100,100,99,70,95,100,100,100,100,87,57,48,53,33,17,14,14,14,14,13,15,20,22,20,20,20,20,20,20,20,20,21,20,24,27,36,50,-1,-1,-1,-1,-1
42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,3,3,1,9,12,7,4,3,6,3,3,3,8,4,4,6,7,20,34,5,19,13,25,23,11,4,6,11,19,26,24,26,18,21,74,78,20,34,50,60,49,13,37,58,31,21,19,29,17,21,21,22,16,6,13,29,28,21,21,18,6,16,16,6,7,6,8,10,11,14,23,24,28,17,19,27,27,43,58,34,34,42,55,54,27,28,43,36,42,35,15,14,20,19,12,8,7,8,2,3,1,18,19,30,26,18,7,13,13,9,12,27,58,81,56,86,90,100,62,14,100,100,100,100,100,76,28,17,9,7,10,10,10,10,10,4,2,4,3,2,2,2,2,2,2,9,13,5,10,3,2,1,-1,-1,-1,-1,-1
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,8,4,3,4,3,13,15,12,9,6,1,1,6,10,6,8,8,10,11,6,15,5,10,8,10,10,3,10,6,11,24,30,48,23,19,18,67,81,83,90,94,85,74,97,100,100,59,49,28,24,21,23,19,17,17,17,16,17,16,16,19,19,26,33,24,13,12,7,4,11,13,14,20,21,11,9,5,10,18,22,36,28,28,32,38,40,34,30,27,23,20,2,17,10,15,12,7,5,6,4,6,6,8,15,17,15,13,11,16,21,12,4,20,56,100,89,76,100,100,100,80,85,100,79,95,100,100,18,45,36,34,37,36,36,36,36,29,17,15,14,15,14,14,14,14,14,7,3,13,32,35,36,39,-1,-1,-1,-1,-1
44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,3,2,3,6,4,10,9,4,5,2,1,2,7,9,5,6,6,9,13,5,15,9,8,8,11,8,4,7,5,18,24,27,20,8,32,21,61,40,49,61,54,43,42,70,100,75,39,37,27,18,19,15,10,13,17,15,14,13,16,19,20,13,21,31,25,16,10,6,6,11,18,22,26,23,13,13,16,20,12,27,22,21,23,24,32,35,28,25,24,17,9,6,12,10,11,7,6,5,6,5,5,11,16,18,12,8,15,16,11,1,22,26,63,100,97,84,100,100,100,93,87,84,92,71,100,100,66,7,16,15,15,14,14,7,11,42,33,15,13,13,13,13,6,2,5,23,14,6,12,26,22,23,-1,-1,-1,-1,-1
45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,4,1,1,5,6,1,3,5,5,4,4,0,3,5,4,3,2,3,11,18,10,14,9,10,11,9,8,5,4,11,23,21,14,23,35,34,8,13,23,14,18,27,26,23,12,47,25,19,24,20,17,13,9,12,10,12,11,10,13,23,24,11,6,20,33,31,21,13,13,13,23,36,36,30,30,13,23,29,15,19,13,7,10,13,15,19,21,18,20,18,9,5,4,6,9,4,5,10,16,15,10,16,14,14,10,7,12,28,25,34,51,57,76,100,100,86,100,100,100,100,87,92,100,78,79,92,77,50,33,30,30,30,30,38,57,39,41,24,15,14,13,13,6,15,23,18,31,16,7,5,5,4,-1,-1,-1,-1,-1
46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,5,4,4,1,1,3,6,8,7,4,5,9,6,3,3,3,3,2,3,5,14,19,10,15,13,11,8,8,10,8,4,8,20,21,24,34,28,16,22,31,30,32,35,38,37,32,9,21,15,18,15,17,15,6,14,11,10,9,8,8,16,25,19,7,3,22,35,29,18,13,13,18,29,40,37,33,33,7,31,24,17,14,7,10,9,11,16,18,12,15,21,15,7,5,8,11,6,4,5,15,22,21,18,16,14,4,5,6,24,40,32,43,77,100,100,100,100,100,100,100,100,95,100,100,74,77,68,50,56,40,35,39,39,39,42,57,75,29,33,15,12,6,12,33,11,18,20,19,29,14,5,1,0,-1,-1,-1,-1,-1
47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,1,2,1,1,1,3,6,6,4,8,4,10,7,10,10,7,5,2,2,8,17,20,10,23,19,10,8,11,14,8,2,5,49,58,45,26,15,12,19,13,2,12,31,29,18,14,9,20,12,11,11,14,12,7,15,18,17,18,14,9,23,31,27,23,23,44,47,37,32,24,26,22,33,40,34,41,44,8,24,10,10,8,8,20,19,13,16,2,17,13,15,7,3,3,11,19,13,8,1,9,21,21,41,40,10,4,5,26,54,22,21,33,100,100,100,100,100,100,100,100,100,100,100,92,69,68,31,30,11,18,9,5,5,5,2,18,24,27,10,3,21,47,31,78,49,27,17,10,12,4,2,0,-1,-1,-1,-1,-1
48,-1,-1,-1,-1,-1,-1,-1,-1,13,14,12,5,5,2,0,1,1,2,4,4,4,14,15,5,9,14,16,14,5,5,4,7,11,18,20,18,28,18,10,11,15,15,5,4,39,90,82,41,18,17,16,12,8,21,14,28,18,7,7,5,14,12,9,9,12,15,21,25,25,27,27,22,19,31,42,47,51,56,63,61,57,49,43,35,31,36,40,42,52,55,25,9,9,7,6,17,29,18,14,3,19,33,20,8,6,3,6,18,25,16,7,8,9,23,41,63,35,7,4,30,63,45,44,26,60,100,100,100,100,100,100,100,100,100,100,100,90,61,33,13,16,48,52,42,38,38,39,37,29,25,14,14,32,70,82,51,97,59,26,21,6,0,0,0,-1,-1,-1,-1,-1
49,-1,-1,-1,-1,-1,-1,-1,-1,6,7,6,5,5,2,1,3,5,5,7,7,5,4,9,4,18,15,9,5,3,5,2,5,10,10,7,19,18,28,18,23,27,26,60,89,100,100,59,100,42,28,24,14,9,10,18,15,19,10,4,4,9,12,8,8,6,7,8,14,10,14,18,10,9,17,35,41,47,54,25,17,9,14,25,39,26,63,54,29,24,42,60,21,10,11,7,12,6,29,20,16,6,11,9,15,6,7,4,8,12,25,13,11,9,13,22,42,63,44,12,9,48,36,64,27,45,100,100,100,100,100,100,100,100,90,100,100,79,63,46,24,17,15,28,20,16,16,16,18,20,15,22,42,38,20,40,56,61,59,14,19,6,3,8,8,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1,-1,7,2,2,4,5,4,2,3,9,11,6,11,6,4,2,10,25,15,32,18,9,11,5,5,15,28,20,2,14,22,33,35,45,44,77,100,100,100,100,83,100,59,42,30,14,9,6,11,8,12,7,2,5,6,7,7,9,5,1,3,8,9,13,9,9,15,33,42,48,58,49,69,61,73,76,34,32,62,85,47,40,46,41,50,17,13,12,16,16,12,33,18,19,14,21,30,20,17,12,12,16,14,26,18,16,15,14,16,47,70,52,19,30,65,100,59,29,98,100,100,100,100,100,100,100,100,100,100,77,61,46,36,22,15,8,6,8,8,8,7,3,5,34,66,35,89,47,10,5,9,7,10,4,3,18,26,-1,-1,-1,-1,-1
51,-1,-1,-1,-1,-1,-1,-1,-1,9,5,2,5,6,3,1,3,5,10,11,8,14,10,3,6,20,15,24,14,7,7,6,5,3,18,26,14,8,9,25,25,35,50,59,97,100,100,100,100,100,42,24,67,39,24,21,11,8,6,10,5,4,6,7,11,10,2,3,10,9,11,16,16,13,14,30,34,37,53,36,67,47,61,94,80,38,52,59,100,50,54,41,55,32,8,13,13,20,14,14,26,7,16,4,13,34,14,16,8,9,16,10,14,11,12,13,12,21,51,67,46,12,35,63,79,13,97,100,100,100,100,100,100,100,100,100,89,56,62,72,48,28,13,9,8,8,7,7,7,4,5,28,63,58,68,65,34,22,13,8,2,11,11,13,3,-1,-1,-1,-1,-1
52,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,5,7,3,5,1,2,4,10,10,13,21,16,7,9,10,21,13,22,17,9,14,10,3,17,15,4,12,23,29,24,42,67,73,100,100,53,100,98,15,65,36,81,48,73,69,21,5,5,5,2,7,11,11,28,25,12,16,19,14,18,22,30,30,24,29,49,37,56,76,55,38,64,100,88,83,100,80,100,53,60,70,39,17,12,21,24,22,21,9,6,28,38,36,6,25,9,4,5,21,21,13,18,21,23,31,22,21,41,40,10,56,84,52,62,100,100,100,100,100,100,100,100,93,46,36,51,70,83,75,35,18,8,5,5,1,1,1,1,1,34,66,46,63,56,22,26,8,4,9,31,35,47,48,-1,-1,-1,-1,-1
53,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,4,8,6,6,4,1,0,3,9,7,19,25,16,9,13,21,20,19,30,27,23,23,18,12,13,9,11,24,27,27,30,59,80,78,100,100,97,42,17,57,77,48,48,56,100,96,32,2,3,3,4,9,9,25,36,33,25,24,21,19,26,37,32,34,43,58,59,76,86,64,50,48,70,100,100,100,100,82,100,88,81,52,22,15,24,28,23,24,29,30,41,25,59,38,4,19,14,8,10,26,26,27,34,33,36,37,19,16,21,31,52,87,100,100,100,100,100,100,100,100,100,100,93,52,65,83,100,67,91,61,25,10,4,4,3,2,2,3,16,16,64,59,57,61,29,32,11,4,7,26,-1,-1,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,4,2,3,6,4,1,2,6,8,6,10,22,18,4,33,34,15,20,40,39,36,32,36,26,14,22,44,25,23,29,32,28,19,16,14,63,50,36,95,47,39,82,87,100,100,100,100,20,6,4,2,4,8,12,31,33,34,26,28,26,21,35,35,41,46,61,55,32,55,40,31,29,18,37,100,100,100,92,100,97,81,54,29,11,10,16,8,9,14,16,24,39,28,39,18,16,25,17,22,13,2,4,8,25,23,41,45,26,12,13,16,47,37,55,17,100,100,93,100,100,100,100,100,81,33,87,100,67,85,79,54,17,14,13,11,7,10,34,37,72,27,42,29,42,34,24,6,30,19,29,-1,-1,-1,-1,-1,-1,-1,-1
55,-1,-1,-1,-1,-1,-1,-1,-1,10,6,3,4,6,7,8,6,1,3,6,9,4,8,16,17,8,39,71,69,59,60,60,56,53,51,50,31,26,48,76,70,79,79,69,56,51,56,58,53,81,64,100,98,100,100,100,100,100,100,80,24,8,4,3,2,7,23,31,36,35,40,37,27,32,43,56,57,70,69,39,22,23,18,15,16,22,42,100,100,87,94,89,87,51,30,19,8,4,2,5,7,8,9,22,33,26,16,2,24,32,34,36,30,27,27,5,21,29,51,55,34,17,7,18,49,100,100,10,100,100,100,100,96,72,100,100,67,59,100,73,85,71,69,44,8,24,12,15,18,40,72,55,100,50,16,9,7,10,16,49,31,44,-1,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1,-1,9,5,3,4,3,2,4,6,3,3,3,8,8,9,23,25,36,29,22,44,37,33,26,19,40,36,38,38,15,27,41,55,55,64,55,35,48,48,55,75,84,86,73,100,100,100,100,100,100,100,98,29,8,7,3,10,23,37,35,45,46,34,43,38,27,40,51,34,47,52,30,16,22,15,16,17,15,17,100,100,100,94,100,90,61,35,23,14,6,2,2,12,20,25,26,44,24,21,16,2,24,15,18,38,31,30,34,6,5,18,44,38,12,20,18,48,32,100,56,100,100,100,100,100,100,93,100,100,24,92,100,68,84,71,55,27,18,22,6,19,37,67,34,84,54,11,10,12,21,27,8,39,12,-1,-1,-1,-1,-1,-1,-1,-1
57,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,6,4,5,6,2,3,1,4,6,7,10,27,45,60,42,61,33,35,35,45,48,26,3,4,11,12,16,28,20,28,30,27,17,32,46,42,73,100,93,89,66,100,100,100,84,34,81,67,31,6,6,5,13,39,62,61,62,67,56,46,41,35,45,55,34,15,21,4,7,2,10,11,21,20,34,86,100,100,98,97,98,64,44,28,17,12,9,7,20,45,57,57,65,55,35,17,7,10,2,17,16,35,32,51,49,26,17,2,20,8,17,40,31,85,59,39,100,100,100,100,100,100,100,91,73,53,47,73,68,64,84,56,26,10,11,14,10,46,71,42,74,46,22,13,29,50,28,47,13,14,-1,-1,-1,-1,-1,-1,-1,-1
58,-1,-1,-1,-1,-1,-1,-1,-1,10,7,3,6,8,4,6,9,4,1,5,7,13,30,30,28,62,49,56,50,45,45,46,57,57,34,10,6,4,8,11,23,11,21,15,17,21,36,43,56,95,100,93,97,67,100,100,100,100,64,28,10,5,14,10,2,34,69,68,69,63,52,67,47,43,32,48,49,27,8,2,13,16,5,5,12,24,45,93,100,100,100,77,100,63,41,31,20,14,16,18,10,36,65,66,72,69,36,26,12,4,6,12,29,19,38,44,59,56,34,28,13,9,13,33,43,49,87,100,100,100,100,100,100,100,100,99,49,41,36,50,68,54,76,63,26,15,19,11,32,12,72,46,65,59,19,39,2,48,45,37,47,16,-1,-1,-1,-1,-1,-1,-1,-1
59,-1,-1,-1,-1,-1,-1,-1,-1,9,13,10,4,4,1,7,5,9,4,16,27,25,49,56,83,40,41,63,51,32,33,20,28,41,42,21,10,10,14,17,3,19,11,15,13,15,18,28,35,49,99,100,100,100,77,100,100,79,67,24,2,15,24,32,26,29,71,68,64,45,66,33,38,38,35,44,17,21,7,23,22,8,9,8,9,19,50,100,100,100,100,80,100,65,37,29,18,13,14,26,22,21,45,42,41,49,38,41,43,29,10,10,22,34,26,33,36,57,52,37,41,21,9,10,21,22,58,96,100,100,84,100,100,100,100,100,94,42,43,42,72,64,95,77,37,21,31,53,39,84,26,47,20,48,50,21,50,8,35,25,33,33,-1,-1,-1,-1,-1,-1,-1,-1
60,-1,-1,-1,-1,-1,2,2,3,4,13,17,11,3,4,11,12,6,9,18,37,46,62,83,71,100,89,83,64,39,28,19,12,20,33,35,14,15,9,26,19,3,12,6,14,16,16,16,27,31,55,100,100,100,100,80,100,81,45,29,4,22,17,39,53,58,73,80,74,49,86,82,46,24,23,58,59,35,8,21,42,36,18,11,14,18,49,100,100,100,100,77,99,63,39,26,17,13,17,26,37,31,37,44,49,51,54,47,51,52,37,14,13,26,43,37,27,37,56,56,51,51,31,17,25,37,33,61,100,100,88,80,100,100,100,100,100,80,52,27,60,57,100,95,50,31,37,63,60,84,100,55,18,7,40,53,29,56,22,16,12,23,-1,-1,-1,-1,-1,-1,-1,-1
61,-1,-1,-1,-1,-1,7,7,6,3,7,12,8,4,5,12,10,11,7,2,20,44,71,84,85,100,55,57,56,38,22,7,10,21,29,29,32,11,26,7,13,8,7,13,7,11,13,10,13,20,17,43,100,100,100,93,100,100,66,35,14,8,7,34,54,70,86,94,71,43,59,72,33,26,69,31,10,43,52,68,20,29,23,11,20,32,49,100,100,74,66,67,96,48,24,24,17,12,29,47,39,36,46,68,65,93,97,59,41,51,51,32,17,25,43,40,33,34,43,51,40,39,45,23,13,22,29,64,100,100,90,78,100,100,100,100,100,67,33,37,84,59,100,99,59,34,26,35,60,32,76,69,27,37,18,30,40,35,37,9,8,8,-1,-1,-1,-1,-1,-1,-1,-1
62,-1,-1,-1,-1,-1,16,7,10,3,3,6,3,6,2,12,11,16,13,7,14,25,67,92,99,100,58,29,36,34,24,5,20,19,28,23,25,30,18,36,14,1,4,7,13,9,10,7,7,4,8,14,37,100,100,100,100,91,85,52,19,8,12,32,54,73,100,100,100,85,50,58,31,21,82,100,89,100,100,49,97,31,14,15,23,41,76,100,100,100,100,88,88,50,12,12,14,11,30,60,61,43,51,83,95,100,100,100,63,50,50,51,46,37,46,41,37,33,39,37,31,25,31,35,16,19,13,59,100,100,95,66,100,100,100,100,100,45,18,43,100,76,100,100,65,46,29,22,32,29,15,23,39,23,53,26,15,19,17,24,13,3,-1,-1,-1,-1,-1,-1,-1,-1
63,-1,-1,-1,-1,-1,15,14,9,9,1,6,4,5,2,10,14,11,20,24,21,20,60,99,91,100,67,32,17,17,26,5,29,33,42,18,7,17,36,13,36,14,3,6,8,20,18,16,11,7,22,25,24,67,100,100,99,94,82,66,33,12,17,44,47,64,100,92,100,100,61,39,23,14,36,85,84,89,100,100,77,63,12,19,41,73,40,76,100,88,100,87,81,46,14,6,15,18,15,41,72,57,59,78,98,99,100,100,100,63,56,56,64,59,45,48,42,42,36,45,37,31,30,32,34,20,14,53,100,100,78,64,100,100,100,100,89,39,13,28,80,100,69,100,67,49,52,36,32,22,7,4,24,36,36,47,22,12,14,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,-1,-1,-1,-1,-1,6,8,5,11,11,4,4,2,2,9,12,9,16,39,53,47,63,100,80,100,50,23,4,21,16,13,45,47,93,50,11,12,42,63,34,20,6,9,9,33,56,37,28,23,59,80,68,60,100,100,76,89,91,67,45,24,20,45,52,47,68,100,100,84,41,24,9,23,26,24,33,25,48,80,39,33,12,33,71,100,65,85,58,93,79,68,62,35,8,8,19,28,13,18,27,38,68,100,100,100,100,100,100,100,100,100,100,100,99,52,57,51,54,46,48,38,36,32,28,29,13,52,100,100,100,83,76,100,100,100,99,42,22,28,62,93,100,45,66,43,68,67,56,52,35,21,18,18,19,33,31,13,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,-1,-1,-1,-1,-1,3,5,5,6,11,12,6,2,5,8,12,8,11,32,57,73,83,100,83,100,44,15,7,17,34,35,46,43,90,100,42,22,5,54,73,40,16,9,13,12,45,78,38,36,53,86,100,100,100,100,74,71,87,69,43,35,34,46,61,49,68,100,100,95,41,21,3,25,21,8,6,1,16,22,33,41,42,34,73,100,100,99,100,68,38,47,50,25,4,10,15,28,22,24,35,48,50,100,100,100,100,100,100,100,100,100,100,100,100,100,58,64,61,63,48,49,41,36,34,28,18,52,100,100,100,100,100,100,100,100,99,49,30,14,55,65,76,99,61,50,54,76,68,63,76,49,31,41,31,19,22,26,16,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,-1,-1,-1,-1,-1,7,7,6,4,5,10,11,7,7,9,14,17,13,31,50,69,91,100,100,100,44,15,16,9,10,20,18,66,80,80,100,75,62,24,30,28,9,7,37,83,96,29,88,25,7,30,69,96,100,100,98,86,100,75,34,30,33,45,61,73,67,100,100,100,73,39,27,9,9,12,10,12,10,53,67,61,74,63,34,90,98,82,86,80,49,20,38,26,7,7,8,13,13,23,3,22,17,55,65,91,96,87,83,100,79,55,97,74,100,100,100,56,66,59,56,45,59,48,53,62,36,45,100,100,100,92,29,67,100,100,93,37,26,24,14,44,35,58,94,47,37,26,24,26,26,69,35,67,75,34,9,15,19,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,-1,-1,-1,-1,-1,13,13,11,8,3,4,9,10,3,11,14,19,22,25,47,63,89,100,100,100,58,15,15,17,14,5,4,34,100,100,100,100,62,88,52,21,16,23,46,78,100,100,43,83,37,14,10,56,95,100,100,81,100,89,41,22,23,43,57,68,85,96,100,100,95,74,47,37,28,21,25,12,3,51,100,100,100,100,72,60,62,82,77,75,68,35,16,17,8,3,5,2,16,25,25,14,18,30,64,36,60,52,42,37,10,52,55,39,63,100,100,100,60,67,54,54,51,63,61,77,69,62,100,100,100,86,18,66,100,100,91,32,13,18,22,5,15,18,56,83,74,65,61,75,97,57,56,70,100,82,24,10,10,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
